model,config_id,fold,hidden_dim,num_layers,heads,dropout,lr,weight_decay,train_acc,train_f1,train_mae,train_mse,train_rmse,val_acc,val_f1,val_mae,val_mse,val_rmse,test_acc,test_f1,test_mae,test_mse,test_rmse
GCN,0,0,64,2,1,0.0,0.001,0.0,0.5226453686568618,0.4791240758932167,0.9547092626862764,1.9094185253725529,1.3818171099579541,0.5193571950328707,0.4742482607274595,0.9612856099342586,1.9225712198685172,1.386568144689801,0.5190509583917718,0.47458689570506735,0.9618980832164563,1.9237961664329126,1.3870097932000742
GCN,0,1,64,2,1,0.0,0.001,0.0,0.5548602318106555,0.5543423265130345,0.890279536378689,1.780559072757378,1.334375911337348,0.548526905283662,0.548171413754314,0.9029461894326759,1.8058923788653518,1.3438349522412907,0.5472572853358267,0.5467845373159634,0.9054854293283465,1.810970858656693,1.3457231731142527
GCN,0,2,64,2,1,0.0,0.001,0.0,0.5238321341173893,0.5066465291552387,0.9523357317652216,1.9046714635304431,1.3800983528467974,0.521499878256635,0.503163301185453,0.95700024348673,1.91400048697346,1.383474064438311,0.5221388915944287,0.504859084207697,0.9557222168111424,1.9114444336222849,1.3825499750903347
GCN,1,0,64,2,1,0.0,0.001,0.0005,0.5421496055322879,0.5350209405943344,0.9157007889354242,1.8314015778708483,1.3532928647823605,0.5406379352325298,0.35578187044935206,0.9186754321889457,1.8373021670318967,1.3554711974187783,0.543361383824217,0.35724715721638156,0.9132577528440081,1.8264960261804581,1.3514791993147575
GCN,1,1,64,2,1,0.0,0.001,0.0005,0.5415408590630174,0.5389880887563641,0.9169182818739652,1.8338365637479304,1.3541922181684292,0.5420501582663745,0.5396361780329555,0.915899683467251,1.831799366934502,1.353439827600216,0.5420562568178277,0.5395051136313134,0.9158874863643447,1.8317749727286894,1.3534308156417487
GCN,1,2,64,2,1,0.0,0.001,0.0005,0.5182439095657255,0.45357340339136765,0.9635121808685488,1.9270243617370977,1.388173030186474,0.5169223277331385,0.4529761161433143,0.9661553445337229,1.9323106890674457,1.3900757853683539,0.5209116587123794,0.4551962995237961,0.958176682575241,1.916353365150482,1.3843241546510998
GCN,2,0,64,2,1,0.0,0.0003,0.0,0.5379370799649362,0.35757424056804826,0.9237971169767215,1.847265510860037,1.3591414609451207,0.5420014609203798,0.3599960590381046,0.9155588020452885,1.8306793279766254,1.3530259893943744,0.5391148511765622,0.3582558560571125,0.9214975845410628,1.842722455976313,1.357469136288672
GCN,2,1,64,2,1,0.0,0.0003,0.0,0.5069275348202981,0.2929700197782066,0.9793513197623454,1.9519090289276322,1.3971073791686994,0.5106403700998295,0.29640508767827206,0.9705868030192355,1.9330411492573654,1.3903385016812868,0.5108306062022752,0.29648295961220483,0.971735234533271,1.9368669160043634,1.3917136616432144
GCN,2,2,64,2,1,0.0,0.0003,0.0,0.5423256266968601,0.3558882947089663,0.9150078527338471,1.8296748115952617,1.3526547274139331,0.542391039688337,0.3556806092892457,0.9147796445093742,1.8291210129047968,1.3524500038466474,0.5397876692315184,0.3542925241639319,0.9200545436836466,1.8397389695139768,1.3563697760986775
GCN,3,0,64,2,1,0.0,0.0003,0.0005,0.4841969416577384,0.3192830629982201,1.0142690172397,2.011200935034577,1.4181681617617061,0.4850742634526418,0.3203465881744338,1.010080350620891,2.0003895787679573,1.4143512925606414,0.48601371357332085,0.320573417129798,1.0100319463923952,2.0021232663238275,1.4149640512478852
GCN,3,1,64,2,1,0.0,0.0003,0.0005,0.529755527417941,0.353067524048661,0.9394662510957437,1.877909808123113,1.370368493553144,0.5324080837594352,0.35493737227255434,0.9340150961772583,1.8668614560506451,1.3663313858836168,0.5318684743649681,0.35449259878942413,0.9352306373694873,1.869428860838398,1.367270588010434
